race_date,meet,race_no,weather,track_condition,race_day_no,race_time,grade,distance_m,burden_type,race_name,rating_condition,age_sex_condition,rank,horse_no,horse_name,origin,sex,age,weight,rating,jockey,trainer,owner,margin,body_weight,win_odds,place_odds,equipment
2000-01-16,서울,1,맑음,다습,제 4일,11:00,5군,1200M,마령,일반,400만원이하,연령오픈,2,04,바토닉,뉴,거,4세,57,,김혜성,강종문,김성부,목,435(10),10.5,2.1,
2000-01-16,서울,1,맑음,다습,제 4일,11:00,5군,1200M,마령,일반,400만원이하,연령오픈,3,09,그랜드비스터,뉴,암,5세,54,,강태현,신우철,박치문,목,421(-2),10.2,2.4,
2000-01-16,서울,1,맑음,다습,제 4일,11:00,5군,1200M,마령,일반,400만원이하,연령오픈,4,13,백두봉,호,거,6세,56,,임대규,강승영,이종석,2,441(-5),36.1,5.7,
2000-01-16,서울,1,맑음,다습,제 4일,11:00,5군,1200M,마령,일반,400만원이하,연령오픈,5,03,왕중왕,뉴,암,4세,55,,최기홍,김양선,차영희,½,418(1),19.5,3.7,
2000-01-16,서울,1,맑음,다습,제 4일,11:00,5군,1200M,마령,일반,400만원이하,연령오픈,6,08,충성,호,암,4세,55,,박수홍,박원선,최상경,머리,416(-3),2.8,1.3,
2000-01-16,서울,1,맑음,다습,제 4일,11:00,5군,1200M,마령,일반,400만원이하,연령오픈,7,01,에이플러스,뉴,암,4세,52,,윤태혁,박덕준,서승린,¾,431(-2),81.6,10.8,
2000-01-16,서울,1,맑음,다습,제 4일,11:00,5군,1200M,마령,일반,400만원이하,연령오픈,8,06,아리온,뉴,암,5세,54,,문정균,박흥진,유준환,머리,418(-2),213.9,32.3,
2000-01-16,서울,1,맑음,다습,제 4일,11:00,5군,1200M,마령,일반,400만원이하,연령오픈,9,07,러브스어데어,호,암,4세,55,,김태경,황의성,,코,395(-13),5.9,2.0,
2000-01-16,서울,1,맑음,다습,제 4일,11:00,5군,1200M,마령,일반,400만원이하,연령오픈,10,10,무유,한,암,4세,50,,하무선,박원덕,이정원,2,439(2),199.0,21.1,
2000-01-16,서울,1,맑음,다습,제 4일,11:00,5군,1200M,마령,일반,400만원이하,연령오픈,11,14,팬케익스,호,암,4세,55,,김택수,김양선,김종철,½,428(-4),48.8,9.3,
2000-01-16,서울,1,맑음,다습,제 4일,11:00,5군,1200M,마령,일반,400만원이하,연령오픈,12,02,어죠이풀댄서,미,거,6세,53,,이주용,지용훈,김현주,1¼,481(3),249.0,22.7,
2000-01-16,서울,1,맑음,다습,제 4일,11:00,5군,1200M,마령,일반,400만원이하,연령오픈,13,12,위대한탄생,뉴,암,3세,54,,지하주,강석철,이용익,목,415(-3),302.8,49.3,
2000-01-16,서울,1,맑음,다습,제 4일,11:00,5군,1200M,마령,일반,400만원이하,연령오픈,14,11,천선대,뉴,암,3세,52,,고성이,배대선,이광수a,5,420(-1),902.7,75.6,
2000-01-16,서울,2,맑음,다습,제 4일,11:30,국3,1000M,마령,일반,900만원이하,3세,1,08,선봉대감,한,암,3세,54,,정호익,김양선,노승구,,454(2),1.7,1.1,
2000-01-16,서울,2,맑음,다습,제 4일,11:30,국3,1000M,마령,일반,900만원이하,3세,2,09,선익스프레스,한,암,3세,54,,정승수,윤종현,김정기,2½,473(-4),16.2,3.0,
2000-01-16,서울,2,맑음,다습,제 4일,11:30,국3,1000M,마령,일반,900만원이하,3세,3,04,동해왕초,한,수,3세,55,,문제복,박대흥,강충모,목,427(6),15.0,2.5,
2000-01-16,서울,2,맑음,다습,제 4일,11:30,국3,1000M,마령,일반,900만원이하,3세,4,01,쾌걸,한,거,3세,54,,강태현,신우철,김우식,2½,407(-13),6.4,1.7,
2000-01-16,서울,2,맑음,다습,제 4일,11:30,국3,1000M,마령,일반,900만원이하,3세,5,02,행운과기쁨,한,암,3세,51,,이준철,김대근,이재진,¾,457(-18),56.1,6.9,
2000-01-16,서울,2,맑음,다습,제 4일,11:30,국3,1000M,마령,일반,900만원이하,3세,6,05,상승군단,한,암,3세,54,,박수홍,김문갑,이종원,목,422(4),119.3,12.2,
2000-01-16,서울,2,맑음,다습,제 4일,11:30,국3,1000M,마령,일반,900만원이하,3세,7,11,연수대기차,한,암,3세,54,,우창구,이용준,신영식,½,441(0),98.4,11.1,
2000-01-16,서울,2,맑음,다습,제 4일,11:30,국3,1000M,마령,일반,900만원이하,3세,8,03,눈웃음,한,수,3세,55,,배휴준,임형규,이기선,코,456(-16),3.7,1.5,
2000-01-16,서울,2,맑음,다습,제 4일,11:30,국3,1000M,마령,일반,900만원이하,3세,9,10,대마산,한,암,3세,54,,박윤규,곽영효,권영원,4,448(0),412.1,27.2,
2000-01-16,서울,2,맑음,다습,제 4일,11:30,국3,1000M,마령,일반,900만원이하,3세,10,12,골든라이트,한,암,3세,54,,최기홍,정지은,최여경,2½,391(-11),15.1,2.4,
2000-01-16,서울,2,맑음,다습,제 4일,11:30,국3,1000M,마령,일반,900만원이하,3세,11,07,황색바람,한,암,3세,54,,강병은,강승영,방민환,1½,452(2),690.5,32.4,
2000-01-16,서울,2,맑음,다습,제 4일,11:30,국3,1000M,마령,일반,900만원이하,3세,12,06,당케,한,수,3세,54,,문정균,김점오,박종호,1,442(0),172.2,17.8,
2000-01-16,서울,3,맑음,다습,제 4일,12:00,5군,1000M,마령,일반,400만원이하,연령오픈,1,01,청풍명월,호,수,3세,55,,김택수,김양선,정세능,,481(0),30.8,5.0,
2000-01-16,서울,3,맑음,다습,제 4일,12:00,5군,1000M,마령,일반,400만원이하,연령오픈,2,06,토비역정,호,거,3세,52,,이영우,이인호,서익수,3,448(8),2.7,1.3,
2000-01-16,서울,3,맑음,다습,제 4일,12:00,5군,1000M,마령,일반,400만원이하,연령오픈,3,07,센터플레이스,뉴,거,4세,56,,강태현,신우철,이영숙,코,476(-5),84.0,5.3,
2000-01-16,서울,3,맑음,다습,제 4일,12:00,5군,1000M,마령,일반,400만원이하,연령오픈,4,04,동해바다,뉴,암,4세,52,,오경환,박대흥,강충모,1,385(-3),18.3,3.2,
2000-01-16,서울,3,맑음,다습,제 4일,12:00,5군,1000M,마령,일반,400만원이하,연령오픈,5,12,새아침,한,암,4세,51,,고성이,곽영효,권영원,½,428(-7),91.3,7.1,
2000-01-16,서울,3,맑음,다습,제 4일,12:00,5군,1000M,마령,일반,400만원이하,연령오픈,6,02,아너게스트,뉴,암,3세,54,,서영석,김춘근,이동언,목,436(-2),1.8,1.1,
2000-01-16,서울,3,맑음,다습,제 4일,12:00,5군,1000M,마령,일반,400만원이하,연령오픈,7,03,미스티로드,뉴,암,4세,55,,임대규,김일성,류근상,¾,454(-3),6.0,1.6,
2000-01-16,서울,3,맑음,다습,제 4일,12:00,5군,1000M,마령,일반,400만원이하,연령오픈,8,09,모래시계,뉴,암,4세,55,,박윤규,곽영효,인치동,목,408(-6),56.5,6.5,
2000-01-16,서울,3,맑음,다습,제 4일,12:00,5군,1000M,마령,일반,400만원이하,연령오픈,9,05,카운트블로,호,암,3세,54,,송석헌,양재철,박현종,목,419(-8),24.6,3.6,
2000-01-16,서울,3,맑음,다습,제 4일,12:00,5군,1000M,마령,일반,400만원이하,연령오픈,10,10,새보라,뉴,암,4세,55,,우창구,김윤섭,김채겸,2½,439(-1),180.9,9.8,
2000-01-16,서울,3,맑음,다습,제 4일,12:00,5군,1000M,마령,일반,400만원이하,연령오픈,11,08,희망산맥,뉴,암,5세,52,,유훈,김점오,박경우,5,432(5),514.7,51.7,
2000-01-16,서울,3,맑음,다습,제 4일,12:00,5군,1000M,마령,일반,400만원이하,연령오픈,12,11,가상공간,뉴,수,3세,55,,김옥성,김재복,김종한,2½,414(-2),509.7,29.8,
2000-01-16,서울,4,맑음,다습,제 4일,12:50,국3,1200M,마령,일반,900만원이하,3세이상,1,11,동아줄,한,수,4세,57,,임금만,하재흥,이중연,,448(6),7.8,2.2,
2000-01-16,서울,4,맑음,다습,제 4일,12:50,국3,1200M,마령,일반,900만원이하,3세이상,2,06,부석대승,한,수,3세,55,,방춘식,김정진,구자선,1¾,449(-3),3.7,1.4,
2000-01-16,서울,4,맑음,다습,제 4일,12:50,국3,1200M,마령,일반,900만원이하,3세이상,3,14,★황비,한,암,5세,55,,이정표,최상식,신홍균,½,413(0),44.8,6.9,
2000-01-16,서울,4,맑음,다습,제 4일,12:50,국3,1200M,마령,일반,900만원이하,3세이상,4,08,두류산,한,암,4세,55,,신형철,강윤식,권익현,1¼,456(-8),12.0,2.9,
2000-01-16,서울,4,맑음,다습,제 4일,12:50,국3,1200M,마령,일반,900만원이하,3세이상,5,03,자하도,한,수,4세,54,,이영우,이인호,전홍규,¾,483(-4),2.4,1.3,
2000-01-16,서울,4,맑음,다습,제 4일,12:50,국3,1200M,마령,일반,900만원이하,3세이상,6,02,팡팡세대,한,거,4세,57,,문제복,박대흥,이종원,2½,457(3),25.4,4.2,
2000-01-16,서울,4,맑음,다습,제 4일,12:50,국3,1200M,마령,일반,900만원이하,3세이상,7,13,이브,한,암,5세,55,,김옥성,김재복,김한영,4,425(-1),74.8,9.0,
2000-01-16,서울,4,맑음,다습,제 4일,12:50,국3,1200M,마령,일반,900만원이하,3세이상,8,07,스탠바이,한,암,4세,54,,강태현,임형규,문광호,머리,416(-7),47.1,8.3,
2000-01-16,서울,4,맑음,다습,제 4일,12:50,국3,1200M,마령,일반,900만원이하,3세이상,9,05,페트롤,한,암,5세,52,,유훈,김점오,유근수,3,436(3),20.3,3.6,
2000-01-16,서울,4,맑음,다습,제 4일,12:50,국3,1200M,마령,일반,900만원이하,3세이상,10,01,풍산,한,암,3세,54,,김창옥,배대선,이기종,1,461(0),5.6,2.3,
2000-01-16,서울,4,맑음,다습,제 4일,12:50,국3,1200M,마령,일반,900만원이하,3세이상,11,04,문수봉,한,암,3세,54,,서영석,김춘근,김중환,8,442(1),88.3,12.6,
2000-01-16,서울,4,맑음,다습,제 4일,12:50,국3,1200M,마령,일반,900만원이하,3세이상,12,12,푸른초원,한,수,4세,54,,최인형,강종문,정동진,1¾,465(-5),367.3,69.0,
2000-01-16,서울,4,맑음,다습,제 4일,12:50,국3,1200M,마령,일반,900만원이하,3세이상,13,10,해피뉴스,한,수,3세,55,,강명준,김명국,이기종,목,424(-11),277.2,53.2,
2000-01-16,서울,4,맑음,다습,제 4일,12:50,국3,1200M,마령,일반,900만원이하,3세이상,14,09,연승비상,한,거,4세,57,,박수홍,이왕언,신건호,¾,483(-5),243.0,28.9,
2000-01-16,서울,5,맑음,다습,제 4일,13:50,국3,1200M,마령,일반,900만원이하,4세이상,1,07,알부자,한,수,5세,56,,박을운,고옥봉,전좌식,,447(-2),1.5,1.1,
2000-01-16,서울,5,맑음,다습,제 4일,13:50,국3,1200M,마령,일반,900만원이하,4세이상,2,10,갈채,한,암,4세,54,,문정균,박흥진,김도윤,9,432(-3),6.4,1.8,
2000-01-16,서울,5,맑음,다습,제 4일,13:50,국3,1200M,마령,일반,900만원이하,4세이상,3,03,불꽃슛,한,거,5세,56,,강태현,신우철,김덕애,코,464(-3),66.9,9.6,
2000-01-16,서울,5,맑음,다습,제 4일,13:50,국3,1200M,마령,일반,900만원이하,4세이상,4,09,블랙히어로,한,수,4세,54,,하무선,김문갑,이근우,목,448(-4),5.9,1.8,
2000-01-16,서울,5,맑음,다습,제 4일,13:50,국3,1200M,마령,일반,900만원이하,4세이상,5,08,진검승부,한,수,4세,57,,김혜성,지용훈,남기태,½,470(-7),32.2,4.6,
2000-01-16,서울,5,맑음,다습,제 4일,13:50,국3,1200M,마령,일반,900만원이하,4세이상,6,14,지진,한,거,6세,56,,김성현,임형규,김명식,목,430(-2),128.8,11.8,
2000-01-16,서울,5,맑음,다습,제 4일,13:50,국3,1200M,마령,일반,900만원이하,4세이상,7,12,청산,한,암,4세,55,,김창옥,배대선,이기종,1,418(-3),9.9,2.2,
2000-01-16,서울,5,맑음,다습,제 4일,13:50,국3,1200M,마령,일반,900만원이하,4세이상,8,04,길벗,한,수,4세,57,,김택수,김양선,정세능,¾,420(-2),88.0,13.4,
2000-01-16,서울,5,맑음,다습,제 4일,13:50,국3,1200M,마령,일반,900만원이하,4세이상,9,02,다미아,한,암,4세,55,,임대규,최상식,신홍균,1,439(-1),85.8,7.7,
2000-01-16,서울,5,맑음,다습,제 4일,13:50,국3,1200M,마령,일반,900만원이하,4세이상,10,01,엔젤,한,암,4세,52,,오경환,박대흥,남승현,머리,383(0),15.0,2.8,
2000-01-16,서울,5,맑음,다습,제 4일,13:50,국3,1200M,마령,일반,900만원이하,4세이상,11,05,석탑,한,수,7세,56,,박수홍,박원선,강홍수,머리,457(-1),216.2,29.5,
2000-01-16,서울,5,맑음,다습,제 4일,13:50,국3,1200M,마령,일반,900만원이하,4세이상,12,06,불모지,한,암,6세,51,,윤태혁,박덕준,서승린,¾,487(-6),113.8,15.0,
2000-01-16,서울,5,맑음,다습,제 4일,13:50,국3,1200M,마령,일반,900만원이하,4세이상,13,13,맥청,한,수,4세,54,,원정일,김명국,풀무원건강식품(주),½,430(-1),203.5,21.6,
2000-01-16,서울,5,맑음,다습,제 4일,13:50,국3,1200M,마령,일반,900만원이하,4세이상,14,11,용바위,한,암,5세,55,,신형철,이희영,최윤호,1¾,445(1),83.5,7.2,
2000-01-16,서울,6,맑음,다습,제 4일,14:20,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,1,06,별과달,뉴,암,3세,52,,강태현,신우철,김덕애,,455(2),3.8,1.5,
2000-01-16,서울,6,맑음,다습,제 4일,14:20,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,2,05,카운트분,미,거,7세,54,,신형철,강윤식,이영숙,코,472(6),6.1,1.9,
2000-01-16,서울,6,맑음,다습,제 4일,14:20,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,3,12,얼씨구,뉴,암,4세,54,,한유영,한일영,홍성부,2,425(5),51.1,7.4,
2000-01-16,서울,6,맑음,다습,제 4일,14:20,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,4,14,★슈퍼명마,미,수,4세,56,,조용배,지용철,이근우,½,459(-4),49.4,9.0,
2000-01-16,서울,6,맑음,다습,제 4일,14:20,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,5,04,아우라지,뉴,거,5세,53,,이영우,이인호,전홍규,½,426(-4),5.9,2.5,
2000-01-16,서울,6,맑음,다습,제 4일,14:20,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,6,02,봉황대,뉴,암,3세,53,,김창옥,곽영효,윤영기,코,408(-2),2.9,1.4,
2000-01-16,서울,6,맑음,다습,제 4일,14:20,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,7,11,아라바호프린세스,미,암,7세,51,,임대규,김병용,김복태,1½,440(1),13.8,3.1,
2000-01-16,서울,6,맑음,다습,제 4일,14:20,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,8,08,케이블카,뉴,암,4세,53,,김성현,임형규,이기선,1,436(0),44.7,6.3,
2000-01-16,서울,6,맑음,다습,제 4일,14:20,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,9,10,누렁이,호,암,7세,48,,김동균,최혜식,최윤호,1½,464(-2),114.4,12.1,
2000-01-16,서울,6,맑음,다습,제 4일,14:20,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,10,09,황금사냥,호,암,7세,51,,지하주,강석철,한계흠,¾,406(2),51.3,9.5,
2000-01-16,서울,6,맑음,다습,제 4일,14:20,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,11,03,기술로,호,거,5세,52,,하무선,박원덕,이정원,코,457(-6),153.0,23.2,
2000-01-16,서울,6,맑음,다습,제 4일,14:20,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,12,01,독재자,뉴,암,7세,51,,정승수,윤종현,김정기,목,436(-8),17.2,5.0,
2000-01-16,서울,6,맑음,다습,제 4일,14:20,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,13,07,아시안드림,뉴,암,4세,52,,김옥성,김재복,조병해,1¼,500(2),74.1,13.0,
2000-01-16,서울,6,맑음,다습,제 4일,14:20,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,14,13,레드로,호,거,5세,54,,방춘식,박덕준,전홍규,16,499(4),14.6,3.9,
2000-01-16,서울,7,맑음,다습,제 4일,14:50,3군,1400M,별정Ⅰ-A,일반,"2,300만원이하",연령오픈,1,14,★파이널프라미스,뉴,거,4세,57,,서영석,김춘근,서준모,,451(1),17.1,2.1,
2000-01-16,서울,7,맑음,다습,제 4일,14:50,3군,1400M,별정Ⅰ-A,일반,"2,300만원이하",연령오픈,2,06,프라핏,뉴,암,5세,55,,김혜성,지용훈,조용학,¾,408(-4),21.8,1.9,
2000-01-16,서울,7,맑음,다습,제 4일,14:50,3군,1400M,별정Ⅰ-A,일반,"2,300만원이하",연령오픈,3,10,토탈,뉴,암,3세,51,,최인형,강종문,문신규,4,436(-4),1.4,1.1,
2000-01-16,서울,7,맑음,다습,제 4일,14:50,3군,1400M,별정Ⅰ-A,일반,"2,300만원이하",연령오픈,4,12,★대반란,호,거,6세,56,,지하주,강석철,박임순,1¼,455(3),282.4,19.2,
2000-01-16,서울,7,맑음,다습,제 4일,14:50,3군,1400M,별정Ⅰ-A,일반,"2,300만원이하",연령오픈,5,09,기운찬,뉴,거,5세,57,,신형철,강윤식,이영숙,½,481(-5),36.1,2.8,
2000-01-16,서울,7,맑음,다습,제 4일,14:50,3군,1400M,별정Ⅰ-A,일반,"2,300만원이하",연령오픈,6,11,아쿠아래피도,호,거,4세,57,,고홍석,고옥봉,오일랑,½,461(-5),2.9,1.3,
2000-01-16,서울,7,맑음,다습,제 4일,14:50,3군,1400M,별정Ⅰ-A,일반,"2,300만원이하",연령오픈,7,03,흑번필승,한,수,4세,54,,강태현,이희영,최창걸,¾,439(3),87.4,5.1,
2000-01-16,서울,7,맑음,다습,제 4일,14:50,3군,1400M,별정Ⅰ-A,일반,"2,300만원이하",연령오픈,8,01,마이티실버,뉴,거,5세,55,,김명근,정지은,최여경,1¾,464(-2),157.0,8.0,
2000-01-16,서울,7,맑음,다습,제 4일,14:50,3군,1400M,별정Ⅰ-A,일반,"2,300만원이하",연령오픈,9,02,탬퍼나이츠,미,암,6세,54,,박수홍,박원선,윤여운,6,420(-11),336.0,19.2,
2000-01-16,서울,7,맑음,다습,제 4일,14:50,3군,1400M,별정Ⅰ-A,일반,"2,300만원이하",연령오픈,10,04,효도,호,암,7세,54,,송석헌,양재철,이석태,1¼,432(1),450.4,65.8,
2000-01-16,서울,7,맑음,다습,제 4일,14:50,3군,1400M,별정Ⅰ-A,일반,"2,300만원이하",연령오픈,11,08,캐너니어,호,거,6세,56,,천창기,서범석,문금주,½,443(-6),110.6,7.1,
2000-01-16,서울,7,맑음,다습,제 4일,14:50,3군,1400M,별정Ⅰ-A,일반,"2,300만원이하",연령오픈,12,05,부슬란,뉴,암,7세,51,,이영우,이인호,최석립,½,438(-2),371.6,23.4,
2000-01-16,서울,7,맑음,다습,제 4일,14:50,3군,1400M,별정Ⅰ-A,일반,"2,300만원이하",연령오픈,13,13,★칠성봉,호,암,6세,51,,하무선,강종문,권영술,3,434(0),291.1,21.2,
2000-01-16,서울,7,맑음,다습,제 4일,14:50,3군,1400M,별정Ⅰ-A,일반,"2,300만원이하",연령오픈,14,07,블랙선,뉴,암,7세,53,,문정균,박덕준,허헌회,7,447(1),299.3,51.0,
2000-01-16,서울,8,맑음,다습,제 4일,15:20,국2,1700M,핸디캡,일반,"2,000만원이하",연령오픈,1,02,천상지존,한,수,5세,55,,임대규,윤치운,안응수,,466(0),4.9,2.0,
2000-01-16,서울,8,맑음,다습,제 4일,15:20,국2,1700M,핸디캡,일반,"2,000만원이하",연령오픈,2,03,푸른강산,한,암,4세,53.5,,김창옥,배대선,윤흥열,½,406(-1),7.2,2.3,
2000-01-16,서울,8,맑음,다습,제 4일,15:20,국2,1700M,핸디캡,일반,"2,000만원이하",연령오픈,3,05,선두제왕,한,수,4세,53.5,,홍성호,박덕준,서승린,1½,469(2),21.4,5.2,
2000-01-16,서울,8,맑음,다습,제 4일,15:20,국2,1700M,핸디캡,일반,"2,000만원이하",연령오픈,4,07,나란히,한,암,4세,51,,정승수,양재철,심상춘,1,462(6),10.3,3.4,
2000-01-16,서울,8,맑음,다습,제 4일,15:20,국2,1700M,핸디캡,일반,"2,000만원이하",연령오픈,5,10,엄지손,한,암,4세,52,,최봉주,정찬근,권오학,머리,417(-2),29.9,6.2,
2000-01-16,서울,8,맑음,다습,제 4일,15:20,국2,1700M,핸디캡,일반,"2,000만원이하",연령오픈,6,01,태곡성,한,수,5세,55.5,,방춘식,김정진,류중하,코,416(-10),45.7,13.7,
2000-01-16,서울,8,맑음,다습,제 4일,15:20,국2,1700M,핸디캡,일반,"2,000만원이하",연령오픈,7,09,정직,한,암,4세,53.5,,김태경,황의성,인치동,1,426(0),4.7,1.8,
2000-01-16,서울,8,맑음,다습,제 4일,15:20,국2,1700M,핸디캡,일반,"2,000만원이하",연령오픈,8,06,비장,한,암,5세,51,,김옥성,지용훈,김연호,머리,425(-4),4.2,1.6,
2000-01-16,서울,8,맑음,다습,제 4일,15:20,국2,1700M,핸디캡,일반,"2,000만원이하",연령오픈,9,04,중화,한,암,4세,53,,김혜성,김양선,윤강렬,¾,407(-1),26.2,6.4,
2000-01-16,서울,8,맑음,다습,제 4일,15:20,국2,1700M,핸디캡,일반,"2,000만원이하",연령오픈,10,12,★주연,한,암,4세,54,,문정균,김점오,조용오,4,428(3),7.2,2.5,
2000-01-16,서울,8,맑음,다습,제 4일,15:20,국2,1700M,핸디캡,일반,"2,000만원이하",연령오픈,11,11,노피곰,한,암,5세,54,,박수홍,하재흥,이중연,목,421(2),29.9,5.4,
2000-01-16,서울,8,맑음,다습,제 4일,15:20,국2,1700M,핸디캡,일반,"2,000만원이하",연령오픈,12,08,기쁜누리,한,거,5세,57.5,,이종섭,지용철,나문숙,9,442(0),22.3,5.4,
